time_s,time_min,Pbase_bar,liquid_level_m,riser_holdup,Qliq_out_kgs,stage
11540.0,192.33333333333334,49.98014412165818,384.085256415622,0.2595170651456905,0.9724348863174751,1.0
11560.0,192.66666666666666,50.6313344116952,391.55176031508256,0.2645620002128936,0.9724348863174751,1.0
11580.0,193.0,51.28252470173222,399.0182642145432,0.26960693528009677,0.9724348863174751,1.0
11600.0,193.33333333333334,51.93371499176925,406.4847681140038,0.2746518703472999,0.9724348863174751,1.0
11620.0,193.66666666666666,52.584905281806265,413.9512720134644,0.279696805414503,0.9724348863174751,1.0
11640.0,194.0,53.23609557184329,421.41777591292504,0.2847417404817061,0.9724348863174751,1.0
11660.0,194.33333333333334,53.887285861880315,428.88427981238567,0.28978667554890924,0.9724348863174751,1.0
11680.0,194.66666666666666,54.53847615191734,436.35078371184625,0.29483161061611235,0.9724348863174751,1.0
11700.0,195.0,55.189666441954344,443.8172876113068,0.2998765456833154,0.9724348863174751,1.0
11720.0,195.33333333333334,55.84085673199138,451.2837915107675,0.3049214807505186,0.9724348863174751,1.0
11740.0,195.66666666666666,56.492047022028395,458.7502954102281,0.30996641581772166,0.9724348863174751,1.0
11760.0,196.0,57.14323731206541,466.21679930968867,0.31501135088492477,0.9724348863174751,1.0
11780.0,196.33333333333334,57.79442760210243,473.68330320914924,0.3200562859521279,0.9724348863174751,1.0
11800.0,196.66666666666666,58.44561789213946,481.14980710860993,0.32510122101933103,0.9724348863174751,1.0
11820.0,197.0,59.096808182176474,488.6163110080705,0.33014615608653414,0.9724348863174751,1.0
11840.0,197.33333333333334,59.747998472213496,496.0828149075311,0.33519109115373724,0.9724348863174751,1.0
11860.0,197.66666666666666,60.399188762250525,503.5493188069918,0.3402360262209404,0.9724348863174751,1.0
11880.0,198.0,61.050379052287546,511.01582270645235,0.3452809612881435,0.9724348863174751,1.0
11900.0,198.33333333333334,61.701569342324554,518.4823266059129,0.35032589635534656,0.9724348863174751,1.0
11920.0,198.66666666666666,62.352759632361575,525.9488305053735,0.35537083142254966,0.9724348863174751,1.0
11940.0,199.0,63.00394992239861,533.4153344048342,0.3604157664897528,0.9724348863174751,1.0
11960.0,199.33333333333334,63.655140212435626,540.8818383042948,0.3654607015569559,0.9724348863174751,1.0
11980.0,199.66666666666666,64.30633050247265,548.3483422037554,0.37050563662415903,0.9724348863174751,1.0
12000.0,200.0,64.95752079250967,555.814846103216,0.3755505716913622,0.9724348863174751,1.0
12020.0,200.33333333333334,65.60871108254669,563.2813500026766,0.3805955067585653,0.9724348863174751,1.0
12040.0,200.66666666666666,66.25990137258371,570.7478539021372,0.3856404418257684,0.9724348863174751,1.0
12060.0,201.0,66.91109166262073,578.2143578015979,0.39068537689297156,0.9724348863174751,1.0
12080.0,201.33333333333334,67.56228195265776,585.6808617010585,0.39573031196017466,0.9724348863174751,1.0
12100.0,201.66666666666666,68.21347224269478,593.147365600519,0.4007752470273777,0.9724348863174751,1.0
12120.0,202.0,68.86466253273181,600.6138694999797,0.4058201820945809,0.9724348863174751,1.0
12140.0,202.33333333333334,69.51585282276882,608.0803733994403,0.410865117161784,0.9724348863174751,1.0
12160.0,202.66666666666666,70.16704311280584,615.5468772989009,0.4159100522289871,0.9724348863174751,1.0
