time_s,time_min,Psag_bar,liquid_level_m,trap_holdup,Qliq_out_kgs,stage
4750.0,79.16666666666667,84.27655790212692,111.72899634096123,0.8851823483207472,1.029823752649072,1.0
4760.0,79.33333333333333,84.43226782723968,113.64774006804535,0.9003837564939928,1.029823752649072,1.0
4770.0,79.5,84.58797775235244,115.56648379512949,0.9155851646672386,1.029823752649072,1.0
4780.0,79.66666666666667,84.74368767746519,117.4852275222136,0.9307865728404843,1.029823752649072,1.0
4790.0,79.83333333333333,84.89939760257795,119.40397124929773,0.9459879810137299,1.029823752649072,1.0
4800.0,80.0,85.05510752769072,121.32271497638185,0.9611893891869756,1.029823752649072,1.0
4810.0,80.16666666666667,85.21081745280345,123.24145870346597,0.9763907973602213,1.029823752649072,1.0
4820.0,80.33333333333333,85.36652737791621,125.16020243055009,0.9915922055334669,1.029823752649072,1.0
4830.0,80.5,84.00195370568495,108.34517171338871,0.8583737137833034,449.9706486281365,2.0
4840.0,80.66666666666667,80.75587299329334,68.34517171338871,0.5414703575159819,449.9706486281365,2.0
4850.0,80.83333333333333,77.50979228090172,28.34517171338871,0.22456700124866058,449.9706486281365,2.0
4860.0,81.0,76.5430305161295,16.43219911130031,0.13018547623059912,1.029823752649072,1.0
4870.0,81.16666666666667,76.69874044124225,18.350942838384434,0.1453868844038448,1.029823752649072,1.0
4880.0,81.33333333333333,76.85445036635501,20.269686565468554,0.16058829257709048,1.029823752649072,1.0
4890.0,81.5,77.01016029146777,22.188430292552674,0.17578970075033615,1.029823752649072,1.0
4900.0,81.66666666666667,77.16587021658052,24.1071740196368,0.1909911089235819,1.029823752649072,1.0
4910.0,81.83333333333333,77.32158014169327,26.02591774672092,0.20619251709682757,1.029823752649072,1.0
4920.0,82.0,77.47729006680603,27.94466147380504,0.22139392527007323,1.029823752649072,1.0
4930.0,82.16666666666667,77.63299999191878,29.86340520088916,0.2365953334433189,1.029823752649072,1.0
4940.0,82.33333333333333,77.78870991703154,31.782148927973285,0.2517967416165646,1.029823752649072,1.0
4950.0,82.5,77.94441984214428,33.7008926550574,0.2669981497898103,1.029823752649072,1.0
4960.0,82.66666666666667,78.10012976725704,35.61963638214153,0.282199557963056,1.029823752649072,1.0
