arc_length_m,x_horizontal_m,y_plan_m,seabed_elevation_m,depth_below_surface_m,inclination_deg
5288.81469115192,5288.81469115192,51.697305970812536,8.706140069051509,1471.2938599309484,-0.22800517761351294
5315.525876460768,5315.525876460768,51.85631223612264,8.587074372467242,1471.4129256275328,-0.28274562422506705
5342.237061769616,5342.237061769616,52.01389208368505,8.4425476555717,1471.5574523444284,-0.33721425127123417
5368.948247078464,5368.948247078464,52.170041178932166,8.272707976057962,1471.727292023942,-0.3913186094634312
5395.659432387312,5395.659432387312,52.324755226652265,8.077746195633354,1471.9222538043666,-0.44496739845757455
5422.3706176961605,5422.3706176961605,52.47802997110764,7.85789538943345,1472.1421046105665,-0.4980707219461873
5449.081803005009,5449.081803005009,52.629861196151644,7.613430134164836,1472.386569865835,-0.550540355621095
5475.792988313857,5475.792988313857,52.78024472534472,7.344665668620226,1472.6553343313797,-0.6022900292131824
5502.504173622705,5502.504173622705,52.92917642206927,7.051956919624484,1472.9480430803756,-0.6532357238610247
5529.215358931552,5529.215358931552,53.07665218964337,6.73569738586829,1473.2643026141318,-0.7032959860967661
5555.9265442404,5555.9265442404,53.22266797143355,6.396317871477848,1473.6036821285222,-0.7523922597305496
5582.637729549248,5582.637729549248,53.36721975096636,6.0342850605694816,1473.9657149394304,-0.8004492368902573
5609.348914858097,5609.348914858097,53.510303552038785,5.650099923465797,1474.3499000765341,-0.8473952293880785
5636.060100166945,5636.060100166945,53.65191543882769,5.244295944725552,1474.7557040552745,-0.8931625614693308
5662.771285475793,5662.771285475793,53.79205151599808,4.817437162689872,1475.1825628373101,-0.9376879848069052
5689.482470784641,5689.482470784641,53.93070792881021,4.3701160098993785,1475.6298839901006,-0.9809131163577474
5716.193656093489,5716.193656093489,54.06788086322563,3.902950943527627,1476.0970490564723,-1.0227848993731732
5742.904841402337,5742.904841402337,54.20356654601214,3.4165838549378478,1476.583416145062,-1.063256087434168
5769.616026711185,5769.616026711185,54.33776124484751,2.911677247650206,1477.0883227523498,-1.1022857508944155
5796.327212020034,5796.327212020034,54.47046126842222,2.3889111734436876,1477.6110888265564,-1.1398398044928781
5823.038397328882,5823.038397328882,54.60166296654091,1.8489799170645378,1478.1510200829355,-1.175891554202665
5849.74958263773,5849.74958263773,54.7313627302229,1.292588421117695,1478.7074115788823,-1.2104222605498842
5876.460767946578,5876.460767946578,54.859556991801334,0.7204484442345294,1479.2795515557655,-1.2434217147089381
5903.171953255425,5903.171953255425,54.986242225021435,0.13327444759104534,1479.866725552409,-1.274888822623159
5929.883138564273,5929.883138564273,55.111414945137426,-0.4682207926525776,1480.4682207926526,-1.3048321912470073
5956.5943238731215,5956.5943238731215,55.2350717090084,-1.0833308463540614,1481.083330846354,-1.3332707097286238
5983.30550918197,5983.30550918197,55.357209115193044,-1.7113605595200485,1481.71136055952,-1.3602341169966434
6010.016694490818,6010.016694490818,55.47782380404322,-2.3516312449188588,1482.351631244919,-1.3857635457700548
6036.727879799666,6036.727879799666,55.59691245779633,-3.0034861195111997,1483.0034861195113,-1.4099120315029992
6063.439065108514,6063.439065108514,55.714471800666594,-3.6662959693072694,1483.6662959693072,-1.4327449732486877
6090.150250417362,6090.150250417362,55.830498598935215,-4.339465015816339,1484.3394650158164,-1.4543405318687144
6116.86143572621,6116.86143572621,55.944989661039216,-5.0224369511007785,1485.0224369511009,-1.4747899495251902
6143.572621035059,6143.572621035059,56.05794183765938,-5.7147011006107835,1485.7147011006107,-1.4941977729390354
6170.283806343907,6170.283806343907,56.16935202180673,-6.415798664501876,1486.4157986645018,-1.5126819616116634
6196.994991652755,6196.994991652755,56.27921714890809,-7.125328979097204,1487.1253289790973,-1.5303738610554491
6223.706176961603,6223.706176961603,56.38753419689033,-7.842955730648176,1487.842955730648,-1.5474180202064363
6250.417362270451,6250.417362270451,56.49430018626353,-8.568413043691148,1488.5684130436912,-1.56397183158272
6277.128547579298,6277.128547579298,56.59951218020293,-9.30151135625477,1489.3015113562549,-1.5802049725275253
6303.8397328881465,6303.8397328881465,56.70316728462971,-10.042142984118465,1490.0421429841185,-1.5962986260849534
6330.550918196995,6330.550918196995,56.805262648290565,-10.790287266481043,1490.790287266481,-1.6124444607306514
6357.262103505843,6357.262103505843,56.90579546283621,-11.546015176005302,1491.5460151760053,-1.6288433494569075
6383.973288814691,6383.973288814691,57.00476296289853,-12.309493267538699,1492.3094932675388,-1.6457038105593513
